robot1
td(ms),wD,wI,id,x,y,z,id,x,y,z
5140,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.597275,0.218233,0.877709
5160,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.597275,0.218233,0.877709
5180,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.597275,0.218233,0.877709
5200,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.596226,0.219986,0.878471
5220,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.596226,0.219986,0.878471
5240,0.000000,0.000000,3,0.286138,0.176010,0.460911,2,-0.590372,0.221607,0.883477
5260,0.000000,0.000000,3,0.286138,0.176010,0.460911,2,-0.590372,0.221607,0.883477
5280,0.000000,0.000000,900,-9999.000000,-9999.000000,-9999.000000,900,-9999.000000,-9999.000000,-9999.000000
5300,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.574636,0.218714,0.864506
5320,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.574636,0.218714,0.864506
5340,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.572060,0.218791,0.866032
5360,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.572060,0.218791,0.866032
5380,0.000000,0.000000,3,0.282158,0.173225,0.454617,2,-0.565689,0.222168,0.871088
5400,0.000000,0.000000,3,0.282158,0.173225,0.454617,2,-0.565689,0.222168,0.871088
5420,0.000000,0.000000,3,0.282158,0.173225,0.454617,2,-0.565689,0.222168,0.871088
5440,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.527347,0.209411,0.820300
5460,0.000000,0.000000,3,0.280398,0.172489,0.451701,2,-0.527347,0.209411,0.820300
5480,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.543843,0.219492,0.857434
5500,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.543843,0.219492,0.857434
5520,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.526296,0.216184,0.837615
5540,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.526296,0.216184,0.837615
5560,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.526296,0.216184,0.837615
5580,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.510608,0.212997,0.823418
5600,0.000000,0.000000,3,0.282310,0.173532,0.455588,2,-0.510608,0.212997,0.823418
5620,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.509320,0.214792,0.828739
5640,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.509320,0.214792,0.828739
5660,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.509320,0.214792,0.828739
5680,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.491207,0.211787,0.812007
5700,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.491207,0.211787,0.812007
5720,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.476537,0.207403,0.794052
5740,0.000000,0.000000,3,0.284256,0.175202,0.457800,2,-0.476537,0.207403,0.794052
